seed,method,smiles,tanimoto,qed,delta_qed,sa,novel
ibuprofen,classical_gru,Cc1cc(C(C)C(=O)O)ccc1CC(C)C,0.5714285714285714,0.8441748583635651,0.022575309671067467,2.457593304509448,True
ibuprofen,classical_gru,CC(C)Cc1ccc(C(C)C(C)C)cc1,0.5333333333333333,0.6697007754300774,-0.15189877326242018,2.285192728184814,True
ibuprofen,classical_gru,CC(C)CC=CC1=C(C(C)C(=O)O)C=C1,0.41025641025641024,0.7497451590549163,-0.07185438963758128,3.8950608051078914,True
ibuprofen,classical_gru,CCc1cc(C(C)C(=O)O)ccc1CC(C)C,0.5714285714285714,0.8442265993761928,0.022627050683695193,2.577160421990685,True
ibuprofen,classical_gru,CC(C)Cc1ccc(C(C)C(=O)O)cc1Cl,0.5555555555555556,0.8709205568185443,0.04932100812604667,2.4613548429709873,True
ibuprofen,classical_gru,CCc1ccc(C(C)C(=O)O)cc1,0.6896551724137931,0.7714140147202504,-0.05018553397224723,2.086225458290823,True
ibuprofen,hybrid_qcbm,CC(C(=O)O)c1ccc(CC(C)(C)C)cc1,0.625,0.8465527615212587,0.024953212828761062,2.3982130847292282,True
ibuprofen,hybrid_qcbm,CC(C)Cc1ccc(C(C)C(=O)O)nc1,0.5714285714285714,0.8246864698442533,0.003086921151755684,2.6895627281848125,True
ibuprofen,hybrid_qcbm,COC(=O)C(C)c1ccc(CC(C)C)cc1,0.65625,0.7284806288753466,-0.09311891981715104,2.254483031061966,True
ibuprofen,hybrid_qcbm,CC(C)Cc1ccc(C(C)C(=O)O)c(F)c1,0.5555555555555556,0.8522072429798626,0.030607694287364984,2.529708689124833,True
ibuprofen,hybrid_qcbm,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1,0.6060606060606061,0.820600543068775,-0.0009990056237226819,2.548466930883075,True
ibuprofen,hybrid_qcbm,CC(C)Cc1ccc(C(C)C(N)=O)cc1,0.7,0.8058440412315303,-0.015755507460967322,2.3165784974155823,True
ibuprofen,hybrid_qcbm,CCCc1ccc(C(C)C(=O)O)cc1,0.6451612903225806,0.7960290476843871,-0.025570501008110536,2.1239140209839658,True
ibuprofen,hybrid_qcbm,CC(C(=O)O)c1ccc(C(C)C(C)C)cc1,0.5666666666666667,0.8408077755683179,0.019208226875820245,2.730693289575557,True
ibuprofen,hybrid_qcbm,CC(C)Cc1ccc(C(C)C(=O)O)cn1,0.5714285714285714,0.8246864698442533,0.003086921151755684,2.711882728184813,True
ibuprofen,hybrid_qcbm,CC(C)Cc1ccc(C(C)C(=O)O)c(O)c1,0.5714285714285714,0.8231456099242039,0.0015460612317063083,2.597383414399559,True
